student_id,grade,track,city_tier,parent_involvement,plan_type,monthly_fee_try,enrollment_date,tenure_months,program_adherence_rate,weekly_study_hours_planned,weekly_study_hours_actual,mentor_contact_freq_per_month,days_since_last_contact,message_response_time_hours,late_response_count_30d,trial_exam_count_total,trial_exam_avg_net,trial_exam_score_trend,missed_trial_exam_count,payment_delay_days_avg,support_ticket_count_90d,satisfaction_survey_score,days_to_next_exam,churn,weekly_study_hours_actual_missing,satisfaction_missing
STU102340,11. Sınıf,Sayısal,Tier 3,Düşük,Aylık,1727.0,2025-12-21,8.1,0.592,16.7,9.6,4.4,40,20.8,0,17,65.4,-0.29,1,2.5,1,2.6,662,1,0,0
STU101636,12. Sınıf,Sayısal,Tier 2,Düşük,Aylık,1906.0,2026-06-25,2.0,0.45,11.3,4.5,3.4,19,33.2,1,4,50.4,2.85,0,11.2,1,3.5,301,1,0,0
STU101371,Mezun,Sayısal,Tier 2,Düşük,3 Aylık,4617.0,2026-05-13,3.4,0.397,12.6,4.9,0.9,42,16.9,2,7,55.1,-0.77,2,5.4,2,4.8,297,1,0,0
STU102883,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Düşük,Aylık,1686.0,2025-12-15,8.3,0.609,14.0,7.2,4.3,31,30.8,1,13,49.9,3.34,0,0.9,2,2.6,297,0,0,0
STU100648,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Aylık,1726.0,2026-03-28,4.9,0.682,17.2,14.1,5.1,9,5.3,1,7,59.9,-4.32,2,3.9,0,5.0,298,0,0,0
STU102431,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1883.0,2025-11-05,9.6,0.756,16.1,13.1,2.9,14,28.0,3,25,58.9,1.57,1,1.6,0,3.4,299,0,0,0
STU101817,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,3 Aylık,5092.0,2026-03-25,5.0,0.586,13.1,6.7,3.6,5,14.4,0,10,43.6,-2.1,2,0.5,1,3.5,302,0,0,1
STU103052,12. Sınıf,Sözel,Tier 3,Orta,3 Aylık,5100.0,2026-05-22,3.1,0.767,14.3,11.4,4.6,3,10.0,1,9,45.4,0.94,2,6.3,0,2.6,301,1,0,0
STU100764,Mezun,Eşit Ağırlık,Tier 3,Yüksek,3 Aylık,4907.0,2026-07-31,0.8,0.99,7.8,8.969999999999999,5.1,4,14.2,1,2,40.9,1.45,0,3.6,2,5.0,297,0,0,0
STU103064,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,3 Aylık,5373.0,2026-03-01,5.8,0.64,13.0,8.3,4.2,1,25.8,3,11,53.3,0.53,0,2.7,0,2.0,302,0,0,0
STU102868,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Aylık,1813.0,2026-02-14,6.3,0.781,17.0,12.4,3.6,3,23.3,1,15,69.9,0.18,1,0.0,4,4.3,302,0,0,0
STU102774,Mezun,Sayısal,Tier 2,Orta,3 Aylık,4798.0,2026-07-25,1.0,0.642,14.1,8.9,3.6,13,42.1,4,2,58.3,-0.77,0,4.1,1,3.5,297,0,0,1
STU103391,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Yıllık,15529.0,2026-03-04,5.7,0.473,10.8,5.2,3.8,9,10.6,1,10,37.7,0.31,2,3.3,1,3.7,299,0,0,0
STU101391,Mezun,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1672.0,2026-03-04,5.7,0.762,17.2,11.7,5.1,3,2.5,0,9,39.9,-0.13,0,5.8,0,3.0,303,0,0,0
STU100255,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1845.0,2026-05-10,3.5,0.383,13.6,6.0,3.2,27,10.3,4,7,57.8,-3.53,1,7.7,1,4.5,301,1,0,0
STU101070,Mezun,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1754.0,2026-04-28,3.9,0.785,6.2,4.6,5.7,0,19.0,2,7,50.0,1.63,0,0.5,0,4.7,301,0,0,0
STU100895,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,3 Aylık,4775.0,2026-04-19,4.2,0.762,16.7,10.3,3.3,11,56.9,2,13,64.5,0.32,1,5.4,1,2.9,303,1,0,0
STU102676,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4607.0,2026-05-13,3.4,0.652,15.9,9.9,4.2,6,31.0,4,8,52.1,-1.65,2,26.5,1,3.5,298,0,0,1
STU101883,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1853.0,2025-10-27,9.9,0.893,22.1,23.5,2.9,1,18.8,0,18,55.2,4.29,2,2.0,1,3.6,297,0,0,1
STU101469,11. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Aylık,1772.0,2026-02-23,6.0,0.64,16.3,9.7,3.8,5,26.2,0,16,54.7,-0.88,3,0.8,0,3.3,664,1,0,0
STU101963,11. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,3 Aylık,4921.0,2026-07-13,1.4,0.726,14.1,10.4,3.3,12,9.5,2,3,49.3,-0.09,3,0.5,1,3.5,664,0,0,1
STU100439,12. Sınıf,Sayısal,Tier 2,Orta,Yıllık,17246.0,2025-10-09,10.5,0.99,17.4,15.6,4.3,56,28.1,5,23,61.2,2.25,1,0.2,2,3.6,300,1,0,1
STU101935,11. Sınıf,Sayısal,Tier 2,Düşük,Yıllık,16107.0,2026-05-10,3.5,0.585,15.0,8.7,4.9,6,20.5,0,7,34.5,0.43,1,0.1,1,4.2,665,1,0,0
STU103487,12. Sınıf,Sayısal,Tier 2,Düşük,Aylık,1967.0,2025-12-09,8.5,0.622,13.9,7.3,3.6,24,26.4,2,23,59.4,0.35,1,0.4,2,3.6,302,1,0,1
STU102750,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Orta,Yıllık,16913.0,2026-05-10,3.5,0.905,13.1,8.8,4.1,43,10.5,2,8,65.4,-1.89,1,1.7,3,3.7,665,1,0,0
STU103497,Mezun,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,5194.0,2026-05-19,3.2,0.718,15.3,11.8,5.1,0,23.5,2,7,63.0,0.38,0,5.3,2,3.0,300,0,0,0
STU100541,12. Sınıf,Sözel,Tier 2,Yüksek,Aylık,1707.0,2026-06-25,2.0,0.705,11.4,6.4,5.6,2,23.2,2,4,55.5,0.55,0,8.5,0,2.8,300,1,0,0
STU101638,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4836.0,2025-06-30,13.8,0.78,12.9,9.0,5.1,4,28.8,2,26,52.8,1.91,4,0.3,0,3.5,662,0,0,0
STU101189,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Yıllık,17393.0,2026-07-10,1.5,0.634,15.8,9.7,2.8,2,9.9,0,2,44.3,-1.93,0,0.4,2,3.6,299,0,0,1
STU103104,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,3 Aylık,4482.0,2025-09-18,11.2,0.868,16.4,16.3,3.8,6,7.1,1,25,78.3,-0.48,2,6.7,0,4.6,300,0,0,0
STU101684,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1847.0,2025-12-03,8.7,0.691,9.8,6.2,5.4,6,20.2,1,21,64.1,0.78,2,2.1,1,5.0,668,0,0,0
STU101919,Mezun,Sayısal,Tier 3,Yüksek,3 Aylık,4766.0,2026-03-25,5.0,0.913,13.5,11.8,6.6,3,3.1,0,11,60.6,1.44,0,3.0,1,5.0,300,0,0,0
STU100976,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,Yıllık,16546.0,2025-07-25,13.0,0.63,11.5,7.9,4.1,3,46.2,1,29,59.4,-0.62,1,13.3,1,3.6,303,0,0,1
STU102398,11. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,3 Aylık,4844.0,2026-04-28,3.9,0.667,14.5,7.9,5.4,9,6.5,1,12,66.0,-1.51,1,1.6,1,3.5,665,0,0,1
STU100839,12. Sınıf,Sözel,Tier 3,Orta,Aylık,1820.0,2026-01-05,7.6,0.592,18.7,9.6,3.4,20,3.8,0,13,51.6,-0.07,1,1.3,0,3.9,297,1,0,0
STU103300,Mezun,Sayısal,Tier 2,Düşük,Aylık,1881.0,2025-10-03,10.7,0.466,16.4,8.0,4.3,33,23.4,2,12,51.6,0.78,5,0.4,2,3.6,300,1,0,1
STU103274,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Aylık,1887.0,2026-03-13,5.4,0.733,13.5,10.6,4.3,8,6.6,3,13,62.7,3.13,0,0.3,2,3.6,299,0,0,1
STU102124,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Yıllık,16256.0,2026-05-10,3.5,0.745,20.3,16.6,5.5,5,43.8,0,9,54.5,5.71,1,5.3,0,5.0,301,0,0,0
STU102799,Mezun,Dil,Tier 1 (Büyükşehir),Orta,Aylık,1820.0,2026-03-01,5.8,0.674,10.2,6.8,4.2,0,16.8,1,12,56.2,-2.45,1,3.8,2,3.7,299,0,0,0
STU101734,Mezun,Eşit Ağırlık,Tier 3,Düşük,3 Aylık,4624.0,2026-05-07,3.6,0.649,13.1,7.8,5.0,10,20.6,0,8,43.8,-1.01,3,3.4,1,2.6,303,0,0,0
STU101364,12. Sınıf,Eşit Ağırlık,Tier 2,Düşük,3 Aylık,4878.0,2025-12-09,8.5,0.648,14.4,10.1,3.1,52,18.6,2,18,33.2,-0.11,4,3.8,0,3.9,297,1,0,0
STU100234,Mezun,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,4911.0,2026-05-22,3.1,0.49,15.6,7.2,4.8,13,13.0,1,6,34.5,3.48,3,10.9,3,3.5,298,0,0,1
STU100740,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Yüksek,3 Aylık,5399.0,2025-11-05,9.6,0.678,6.0,3.7,4.6,28,3.2,1,15,58.1,2.68,1,1.8,2,3.7,663,1,0,0
STU102684,12. Sınıf,Sayısal,Tier 2,Orta,Aylık,1776.0,2025-07-31,12.8,0.793,6.0,5.5,4.2,9,13.7,2,22,50.3,-2.56,1,15.4,0,3.0,300,0,0,0
STU100356,Mezun,Sözel,Tier 2,Yüksek,3 Aylık,4821.0,2026-05-16,3.3,0.747,11.1,8.5,5.1,11,7.9,2,5,66.4,1.27,2,4.5,3,5.0,302,0,0,0
STU103158,Mezun,Sözel,Tier 2,Yüksek,Aylık,1730.0,2026-06-03,2.7,0.808,15.0,11.6,5.4,29,30.1,0,5,42.3,-0.32,4,1.5,0,3.2,297,0,0,0
STU102353,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,3 Aylık,4924.0,2026-04-19,4.2,0.73,13.4,10.0,3.4,19,13.9,3,5,55.1,2.87,2,3.9,0,4.2,302,0,0,0
STU101592,Mezun,Sayısal,Tier 1 (Büyükşehir),Orta,Yıllık,16181.0,2026-01-20,7.1,0.414,12.6,5.6,2.2,34,40.2,3,20,46.4,1.68,1,0.2,1,2.7,300,1,0,0
STU103296,Mezun,Sözel,Tier 1 (Büyükşehir),Düşük,3 Aylık,4663.0,2026-07-10,1.5,0.59,12.0,7.3,4.2,83,1.9,5,3,38.2,-0.71,1,4.9,0,1.9,303,1,0,0
STU102307,12. Sınıf,Sözel,Tier 2,Orta,Yıllık,15796.0,2026-05-07,3.6,0.633,15.5,9.2,3.1,31,18.8,1,9,48.4,-2.35,2,1.8,1,5.0,298,1,0,0
STU101011,12. Sınıf,Eşit Ağırlık,Tier 2,Düşük,3 Aylık,4341.0,2025-12-12,8.4,0.727,15.1,9.8,4.0,22,29.7,0,13,55.4,4.14,3,0.4,0,3.3,302,0,0,0
STU101720,11. Sınıf,Sayısal,Tier 2,Düşük,Yıllık,17433.0,2026-02-02,6.7,0.846,18.5,12.7,3.0,15,13.3,0,16,51.7,0.06,1,1.2,0,3.7,667,0,0,0
STU100928,12. Sınıf,Sayısal,Tier 2,Orta,Aylık,1792.0,2026-04-28,3.9,0.758,14.5,11.6,4.8,21,10.1,6,9,57.7,0.66,5,3.3,1,3.6,303,0,0,1
STU102119,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Yıllık,17596.0,2026-05-04,3.7,0.585,11.8,6.2,4.4,10,12.3,2,9,54.3,-0.94,1,0.3,1,3.6,666,0,0,1
STU100217,11. Sınıf,Sözel,Tier 3,Düşük,3 Aylık,4787.0,2025-11-05,9.6,0.483,17.2,6.6,4.6,22,4.6,2,16,21.3,1.3,1,7.1,3,3.2,663,0,0,0
STU102257,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Yıllık,16626.0,2026-07-16,1.3,0.563,7.1,4.0,5.1,11,6.8,4,3,56.4,0.16,0,5.5,0,3.6,299,0,0,1
STU102314,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Aylık,1838.0,2025-09-27,10.9,0.557,16.9,9.6,2.1,2,21.3,0,19,54.7,-1.37,1,4.2,0,4.2,301,1,0,0
STU101230,11. Sınıf,Sayısal,Tier 2,Orta,Aylık,1831.0,2026-05-13,3.4,0.536,12.8,6.6,4.7,0,12.2,3,5,77.4,1.32,3,6.3,2,3.6,667,0,0,1
STU102987,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Yıllık,16356.0,2025-10-18,10.2,0.964,11.4,13.11,5.2,24,7.1,4,22,38.3,-0.67,1,3.6,2,3.6,302,0,0,1
STU100017,11. Sınıf,Sayısal,Tier 3,Düşük,Aylık,1775.0,2026-03-16,5.3,0.576,10.9,6.8,2.6,14,22.5,3,12,58.4,-0.66,3,1.7,2,4.8,662,0,0,0
STU101679,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,3 Aylık,4787.0,2026-04-13,4.4,0.56,15.9,10.4,5.1,40,11.3,3,10,49.5,0.3,2,0.1,1,3.5,299,0,0,1
STU101556,Mezun,Eşit Ağırlık,Tier 2,Orta,3 Aylık,5593.0,2026-03-22,5.1,0.845,14.9,9.8,2.4,2,65.2,4,9,31.5,1.53,1,3.0,2,3.5,297,0,0,1
STU100160,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,4820.0,2026-07-19,1.2,0.636,12.2,10.3,5.1,2,7.7,0,3,47.5,3.46,1,3.2,0,3.8,663,0,0,0
STU101129,Mezun,Sayısal,Tier 3,Yüksek,Aylık,1905.0,2025-11-30,8.8,0.422,18.2,8.1,3.4,3,19.4,1,13,41.8,1.33,2,13.4,3,2.4,300,1,0,0
STU100322,12. Sınıf,Eşit Ağırlık,Tier 3,Düşük,Aylık,1810.0,2026-04-22,4.1,0.462,14.3,8.5,4.7,26,20.2,3,7,53.9,3.11,3,3.5,0,4.3,299,0,0,0
STU101313,11. Sınıf,Dil,Tier 2,Orta,Aylık,1796.0,2026-05-16,3.3,0.728,15.8,12.8,3.5,15,66.3,2,8,55.1,-0.07,1,0.6,0,3.4,665,1,0,0
STU102222,12. Sınıf,Sayısal,Tier 3,Düşük,Aylık,1754.0,2026-06-22,2.1,0.229,15.7,3.5,2.4,1,25.1,3,5,48.8,-4.18,3,8.2,0,3.6,299,1,0,1
STU102746,11. Sınıf,Dil,Tier 1 (Büyükşehir),Orta,3 Aylık,4762.0,2026-01-11,7.4,0.737,16.5,12.7,5.1,29,10.6,1,15,64.7,-0.64,0,4.3,1,4.3,663,0,0,0
STU100458,Mezun,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1814.0,2026-03-31,4.8,0.851,11.1,8.6,5.9,9,15.8,1,12,59.3,-3.05,0,6.7,1,3.6,299,0,0,0
STU100668,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,3 Aylık,5055.0,2026-06-12,2.4,0.558,12.4,7.5,4.7,22,13.7,2,6,51.9,0.83,5,0.9,1,3.3,298,0,0,0
STU100212,11. Sınıf,Dil,Tier 2,Yüksek,3 Aylık,4837.0,2026-07-04,1.7,0.636,11.6,8.8,2.9,19,23.1,4,4,49.4,2.04,3,4.1,1,3.0,662,1,0,0
STU101140,12. Sınıf,Sayısal,Tier 2,Orta,Aylık,1756.0,2026-05-31,2.8,0.439,15.4,5.7,4.8,5,15.8,3,8,48.1,0.72,3,3.4,1,3.6,299,0,0,0
STU102546,Mezun,Sayısal,Tier 1 (Büyükşehir),Düşük,3 Aylık,4902.0,2026-02-23,6.0,0.849,14.1,14.6,3.9,31,9.7,5,14,44.6,3.15,1,22.4,2,2.6,301,0,0,0
STU102679,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Aylık,1852.0,2026-02-17,6.2,0.712,11.2,7.4,3.7,1,28.8,2,12,48.5,-0.57,0,4.3,0,3.2,299,0,0,0
STU100535,11. Sınıf,Sayısal,Tier 3,Düşük,Yıllık,16861.0,2026-05-31,2.8,0.662,15.6,8.1,4.4,1,33.4,0,4,65.1,-2.63,1,6.3,2,4.1,664,0,0,0
STU100560,11. Sınıf,Dil,Tier 1 (Büyükşehir),Yüksek,Yıllık,15910.0,2026-06-15,2.3,0.907,21.6,19.5,5.8,11,56.7,3,7,67.2,1.1,1,2.4,0,3.7,663,1,0,0
STU100478,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,Aylık,1712.0,2026-04-16,4.3,0.616,18.4,10.7,5.0,7,10.8,4,7,42.8,-1.43,0,0.7,2,3.5,302,0,0,0
STU101331,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,5240.0,2025-11-30,8.8,0.597,13.4,6.9,4.5,33,26.0,2,26,48.7,-0.62,1,4.8,0,1.6,303,0,0,0
STU102089,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Aylık,1814.0,2025-08-27,11.9,0.76,11.9,9.8,5.4,5,8.9,6,27,38.3,-0.43,1,10.0,0,3.6,303,0,0,1
STU101443,11. Sınıf,Dil,Tier 2,Orta,Aylık,1746.0,2026-03-22,5.1,0.918,18.1,16.9,3.4,13,12.5,1,12,68.4,2.25,4,2.0,3,3.4,663,0,0,0
STU101607,11. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,5048.0,2026-07-13,1.4,0.99,14.5,14.0,3.8,12,22.2,2,2,57.2,3.18,1,2.3,2,3.2,662,1,0,0
STU100318,12. Sınıf,Eşit Ağırlık,Tier 2,Yüksek,3 Aylık,4788.0,2026-04-22,4.1,0.947,12.3,12.3,6.2,4,12.2,4,9,58.7,-0.22,1,3.0,2,3.8,303,0,0,0
STU101487,12. Sınıf,Sayısal,Tier 2,Yüksek,Aylık,1636.0,2025-10-03,10.7,0.921,12.3,12.1,4.8,4,14.2,2,21,63.3,-1.56,2,1.2,0,3.5,297,0,0,0
STU101118,11. Sınıf,Eşit Ağırlık,Tier 2,Orta,Aylık,1602.0,2026-05-16,3.3,0.663,17.2,11.3,2.5,16,34.1,2,6,48.6,1.82,3,3.2,0,1.4,664,0,0,0
STU100904,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Yıllık,19487.0,2026-07-07,1.6,0.66,18.1,11.8,4.7,13,22.2,1,3,38.9,2.89,1,2.7,1,3.6,303,0,0,1
STU102886,11. Sınıf,Sayısal,Tier 3,Düşük,3 Aylık,4829.0,2026-06-15,2.3,0.913,13.9,13.0,4.8,15,16.7,1,4,55.3,-0.47,0,5.3,1,3.5,667,0,0,1
STU102131,Mezun,Sayısal,Tier 2,Yüksek,3 Aylık,5340.0,2025-07-13,13.4,0.686,10.9,7.4,2.0,48,26.0,3,23,47.7,4.06,1,21.1,4,3.5,297,1,0,1
STU100980,Mezun,Eşit Ağırlık,Tier 2,Yüksek,Aylık,1710.0,2026-02-26,5.9,0.58,15.2,8.1,4.8,16,2.8,1,5,63.8,4.35,4,9.8,2,4.8,300,0,0,0
STU102058,11. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Düşük,Aylık,1801.0,2026-08-06,0.6,0.548,11.8,5.8,4.3,17,14.2,0,1,48.1,-4.44,1,11.5,0,3.6,663,0,0,1
STU103369,12. Sınıf,Eşit Ağırlık,Tier 3,Orta,Yıllık,15375.0,2026-07-22,1.1,0.941,12.6,10.2,3.6,21,3.8,3,2,29.2,1.39,1,4.0,4,3.6,298,0,0,1
STU103018,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1774.0,2026-03-19,5.2,0.526,13.8,7.4,2.9,11,62.2,2,13,53.4,-0.5,3,7.8,1,3.7,297,0,0,0
STU102875,11. Sınıf,Sayısal,Tier 2,Düşük,Aylık,1863.0,2026-04-03,4.7,0.606,12.1,8.8,3.5,2,12.0,1,6,62.9,1.31,2,2.6,1,4.0,665,1,0,0
STU102262,12. Sınıf,Eşit Ağırlık,Tier 3,Düşük,3 Aylık,5076.0,2025-10-24,10.0,0.672,9.9,5.9,5.9,9,17.4,1,19,43.4,-0.73,0,5.6,0,3.1,299,0,0,0
STU103240,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Aylık,1766.0,2025-12-12,8.4,0.778,6.1,6.3,3.1,14,18.3,3,20,74.8,2.53,3,21.5,1,3.6,298,1,0,1
STU101609,12. Sınıf,Sözel,Tier 1 (Büyükşehir),Yüksek,Aylık,1893.0,2026-06-06,2.6,0.785,16.5,9.5,4.2,8,17.4,2,5,61.2,2.34,0,1.1,1,3.6,302,0,0,0
STU103443,12. Sınıf,Eşit Ağırlık,Tier 2,Orta,3 Aylık,4551.0,2026-07-16,1.3,0.666,15.5,10.8,4.2,18,28.7,2,3,57.4,-1.47,3,7.9,2,4.8,301,1,0,0
STU100933,Mezun,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1528.0,2026-03-22,5.1,0.702,14.3,10.3,2.2,1,7.4,2,15,62.8,-0.11,1,0.2,1,3.1,297,0,0,0
STU100894,Mezun,Sayısal,Tier 2,Düşük,Aylık,1897.0,2026-07-25,1.0,0.753,11.2,9.5,4.9,2,27.4,1,2,55.6,0.87,2,0.4,1,2.4,300,0,0,0
STU102978,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1729.0,2026-07-10,1.5,0.736,11.5,7.6,4.8,1,17.1,4,3,69.1,0.22,3,0.9,3,3.6,301,0,0,1
STU103322,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Aylık,1718.0,2026-03-31,4.8,0.843,13.4,9.1,3.5,28,21.6,0,10,36.7,-1.72,0,1.2,1,4.2,300,1,0,0
STU100236,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,Aylık,1783.0,2026-05-22,3.1,0.859,14.7,12.6,4.2,6,15.8,2,6,64.4,2.81,2,0.0,1,2.3,299,0,0,0
STU102137,Mezun,Eşit Ağırlık,Tier 2,Orta,3 Aylık,4466.0,2026-05-04,3.7,0.714,15.4,10.4,4.0,12,8.4,1,7,49.7,2.49,3,3.3,1,3.1,297,0,0,0
STU100886,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1953.0,2026-08-03,0.7,0.538,18.7,10.3,4.5,21,10.5,1,1,56.1,-0.42,1,6.6,2,4.5,297,0,0,0
STU101215,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,Aylık,1776.0,2026-06-03,2.7,0.99,16.0,15.1,4.3,1,43.9,3,5,72.3,2.04,1,3.6,1,4.3,299,0,0,0
STU100178,Mezun,Sayısal,Tier 2,Orta,Yıllık,16236.0,2026-02-11,6.4,0.361,12.7,5.2,0.3,4,26.6,2,12,50.0,5.61,1,5.0,1,5.0,303,1,0,0
STU100536,12. Sınıf,Sayısal,Tier 2,Düşük,3 Aylık,4916.0,2026-07-13,1.4,0.674,14.8,10.4,3.5,3,30.3,4,2,43.7,0.21,2,0.4,2,3.5,301,0,0,0
STU101345,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4624.0,2026-04-03,4.7,0.655,14.2,7.5,4.0,27,17.7,1,7,62.7,0.54,1,0.6,1,3.4,302,0,0,0
STU100075,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Orta,3 Aylık,4837.0,2025-07-10,13.5,0.363,13.2,3.4,2.7,13,19.5,1,30,48.4,-2.05,5,1.9,1,3.2,300,1,0,0
STU100779,Mezun,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,3 Aylık,4904.0,2026-07-19,1.2,0.558,15.6,8.4,4.3,23,14.1,0,3,51.1,-0.61,1,0.3,1,3.2,303,1,0,0
STU101254,11. Sınıf,Sözel,Tier 2,Düşük,3 Aylık,5221.0,2026-07-28,0.9,0.876,17.5,15.8,5.7,8,37.0,4,2,53.6,2.44,0,16.0,0,2.8,664,1,0,0
STU102097,12. Sınıf,Sayısal,Tier 1 (Büyükşehir),Düşük,Aylık,1758.0,2026-04-16,4.3,0.664,10.8,7.1,3.1,26,25.2,2,7,53.0,0.82,0,0.3,0,1.6,303,1,0,0
STU101848,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,3 Aylık,5036.0,2026-03-22,5.1,0.705,10.2,7.3,3.2,19,7.4,0,8,73.9,2.05,0,3.3,1,4.3,303,0,0,0
STU103194,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Aylık,1733.0,2026-07-04,1.7,0.808,14.5,11.7,4.7,2,25.2,1,5,38.5,2.48,1,4.4,1,3.1,301,0,0,0
STU102104,12. Sınıf,Eşit Ağırlık,Tier 2,Düşük,3 Aylık,4958.0,2026-04-25,4.0,0.821,13.2,10.1,4.8,18,2.0,1,8,42.9,1.12,1,5.9,1,3.5,301,0,0,1
STU103468,12. Sınıf,Eşit Ağırlık,Tier 3,Orta,3 Aylık,4649.0,2026-08-09,0.5,0.726,15.7,10.5,2.1,6,12.0,2,1,49.4,0.81,1,0.2,2,3.6,297,1,0,0
STU101699,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Aylık,1815.0,2026-05-22,3.1,0.729,16.1,11.2,4.3,14,13.7,4,8,60.5,-0.5,4,8.7,1,3.6,301,1,0,1
STU100205,11. Sınıf,Sayısal,Tier 2,Düşük,Aylık,1894.0,2026-05-16,3.3,0.546,13.0,7.9,2.9,1,31.2,0,8,55.6,-1.6,2,4.7,0,3.0,668,1,0,0
STU101156,11. Sınıf,Sözel,Tier 1 (Büyükşehir),Yüksek,Yıllık,16065.0,2026-05-01,3.8,0.638,16.1,11.6,7.2,9,9.5,4,6,40.8,-2.51,2,17.1,0,3.6,665,0,0,1
STU103229,12. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Yüksek,Aylık,1719.0,2026-05-22,3.1,0.802,12.0,10.1,5.8,24,15.6,0,6,54.3,-1.3,3,16.8,1,4.2,301,0,0,0
STU100195,11. Sınıf,Eşit Ağırlık,Tier 1 (Büyükşehir),Orta,Yıllık,17027.0,2026-05-16,3.3,0.303,17.5,9.2,3.8,14,12.5,0,6,47.0,-3.43,0,0.8,1,3.7,666,0,1,0
STU103420,Mezun,Sözel,Tier 1 (Büyükşehir),Orta,Aylık,1736.0,2026-06-06,2.6,0.515,13.9,7.7,3.7,2,16.5,1,6,55.4,-0.8,0,0.1,0,3.9,299,0,0,0
STU102421,11. Sınıf,Sayısal,Tier 2,Orta,Aylık,1697.0,2026-04-06,4.6,0.796,14.5,11.9,4.9,6,14.8,1,9,25.7,-2.15,2,1.3,1,5.0,663,0,0,0
STU102383,11. Sınıf,Dil,Tier 1 (Büyükşehir),Düşük,Yıllık,16579.0,2026-02-14,6.3,0.636,12.5,8.3,7.2,39,23.3,2,12,53.3,4.6,2,3.4,2,4.1,664,1,0,0
